;time;precipitation;precipitation_probability;weather_code;temperature_2m;relative_humidity_2m;latitude;longitude;regiao
447;2025-12-07T15:00;0.0;0;3;13.2;46;35.6848662;139.7526407;4
448;2025-12-07T16:00;0.0;0;3;12.7;48;35.6848662;139.7526407;4
449;2025-12-07T17:00;0.0;0;3;12.0;51;35.6848662;139.7526407;4
450;2025-12-07T18:00;0.0;0;3;11.5;53;35.6848662;139.7526407;4
451;2025-12-07T19:00;0.0;0;2;11.2;53;35.6848662;139.7526407;4
452;2025-12-07T20:00;0.0;0;2;11.1;51;35.6848662;139.7526407;4
453;2025-12-07T21:00;0.0;0;1;11.1;48;35.6848662;139.7526407;4
454;2025-12-07T22:00;0.0;0;1;11.4;44;35.6848662;139.7526407;4
455;2025-12-07T23:00;0.0;0;0;11.8;38;35.6848662;139.7526407;4
456;2025-12-08T00:00;0.0;0;0;12.2;33;35.6848662;139.7526407;4
457;2025-12-08T01:00;0.0;1;0;12.6;29;35.6848662;139.7526407;4
458;2025-12-08T02:00;0.0;2;0;13.0;26;35.6848662;139.7526407;4
459;2025-12-08T03:00;0.0;3;0;13.3;24;35.6848662;139.7526407;4
460;2025-12-08T04:00;0.0;4;0;13.4;23;35.6848662;139.7526407;4
461;2025-12-08T05:00;0.0;5;0;13.4;23;35.6848662;139.7526407;4
462;2025-12-08T06:00;0.0;6;0;13.1;24;35.6848662;139.7526407;4
463;2025-12-08T07:00;0.0;6;0;12.3;27;35.6848662;139.7526407;4
464;2025-12-08T08:00;0.0;6;0;11.1;31;35.6848662;139.7526407;4
465;2025-12-08T09:00;0.0;5;0;10.1;34;35.6848662;139.7526407;4
466;2025-12-08T10:00;0.0;4;0;9.5;35;35.6848662;139.7526407;4
467;2025-12-08T11:00;0.0;4;0;9.2;35;35.6848662;139.7526407;4
468;2025-12-08T12:00;0.0;3;0;8.9;35;35.6848662;139.7526407;4
469;2025-12-08T13:00;0.0;2;0;8.6;34;35.6848662;139.7526407;4
470;2025-12-08T14:00;0.0;2;0;8.5;33;35.6848662;139.7526407;4
471;2025-12-08T15:00;0.0;1;0;8.3;33;35.6848662;139.7526407;4
472;2025-12-08T16:00;0.0;0;0;8.1;33;35.6848662;139.7526407;4
473;2025-12-08T17:00;0.0;0;0;7.9;34;35.6848662;139.7526407;4
474;2025-12-08T18:00;0.0;0;0;7.7;35;35.6848662;139.7526407;4
475;2025-12-08T19:00;0.0;0;0;7.6;35;35.6848662;139.7526407;4
476;2025-12-08T20:00;0.0;1;0;7.5;35;35.6848662;139.7526407;4
477;2025-12-08T21:00;0.0;2;0;7.5;35;35.6848662;139.7526407;4
478;2025-12-08T22:00;0.0;3;0;7.8;34;35.6848662;139.7526407;4
479;2025-12-08T23:00;0.0;3;0;8.2;33;35.6848662;139.7526407;4
480;2025-12-09T00:00;0.0;3;0;8.7;32;35.6848662;139.7526407;4
481;2025-12-09T01:00;0.0;3;0;9.4;30;35.6848662;139.7526407;4
482;2025-12-09T02:00;0.0;2;0;10.3;27;35.6848662;139.7526407;4
483;2025-12-09T03:00;0.0;1;0;10.9;25;35.6848662;139.7526407;4
484;2025-12-09T04:00;0.0;0;0;11.3;24;35.6848662;139.7526407;4
485;2025-12-09T05:00;0.0;0;0;11.5;24;35.6848662;139.7526407;4
486;2025-12-09T06:00;0.0;0;0;11.4;25;35.6848662;139.7526407;4
487;2025-12-09T07:00;0.0;1;0;10.8;27;35.6848662;139.7526407;4
488;2025-12-09T08:00;0.0;2;0;9.9;31;35.6848662;139.7526407;4
489;2025-12-09T09:00;0.0;3;0;9.2;33;35.6848662;139.7526407;4
490;2025-12-09T10:00;0.0;4;0;8.8;33;35.6848662;139.7526407;4
491;2025-12-09T11:00;0.0;5;0;8.6;33;35.6848662;139.7526407;4
492;2025-12-09T12:00;0.0;6;0;8.4;32;35.6848662;139.7526407;4
493;2025-12-09T13:00;0.0;6;0;8.1;32;35.6848662;139.7526407;4
494;2025-12-09T14:00;0.0;6;0;7.9;32;35.6848662;139.7526407;4
495;2025-12-09T15:00;0.0;5;0;7.7;32;35.6848662;139.7526407;4
496;2025-12-09T16:00;0.0;4;0;7.5;32;35.6848662;139.7526407;4
497;2025-12-09T17:00;0.0;4;0;7.4;32;35.6848662;139.7526407;4
498;2025-12-09T18:00;0.0;3;0;7.3;33;35.6848662;139.7526407;4
499;2025-12-09T19:00;0.0;2;0;7.1;34;35.6848662;139.7526407;4
500;2025-12-09T20:00;0.0;2;0;6.9;35;35.6848662;139.7526407;4
501;2025-12-09T21:00;0.0;1;0;6.9;36;35.6848662;139.7526407;4
502;2025-12-09T22:00;0.0;1;0;7.2;36;35.6848662;139.7526407;4
503;2025-12-09T23:00;0.0;0;0;7.6;34;35.6848662;139.7526407;4
504;2025-12-10T00:00;0.0;0;0;8.1;33;35.6848662;139.7526407;4
505;2025-12-10T01:00;0.0;0;0;8.8;31;35.6848662;139.7526407;4
506;2025-12-10T02:00;0.0;0;0;9.5;29;35.6848662;139.7526407;4
507;2025-12-10T03:00;0.0;0;0;10.0;28;35.6848662;139.7526407;4
508;2025-12-10T04:00;0.0;0;0;10.0;28;35.6848662;139.7526407;4
509;2025-12-10T05:00;0.0;0;0;9.8;28;35.6848662;139.7526407;4
510;2025-12-10T06:00;0.0;0;0;9.4;29;35.6848662;139.7526407;4
511;2025-12-10T07:00;0.0;0;0;8.9;30;35.6848662;139.7526407;4
512;2025-12-10T08:00;0.0;1;0;8.3;32;35.6848662;139.7526407;4
513;2025-12-10T09:00;0.0;1;0;7.7;33;35.6848662;139.7526407;4
514;2025-12-10T10:00;0.0;2;0;7.4;34;35.6848662;139.7526407;4
515;2025-12-10T11:00;0.0;2;0;7.1;34;35.6848662;139.7526407;4
516;2025-12-10T12:00;0.0;3;0;7.0;34;35.6848662;139.7526407;4
517;2025-12-10T13:00;0.0;4;0;6.9;34;35.6848662;139.7526407;4
518;2025-12-10T14:00;0.0;4;0;6.9;34;35.6848662;139.7526407;4
519;2025-12-10T15:00;0.0;5;0;6.9;34;35.6848662;139.7526407;4
520;2025-12-10T16:00;0.0;6;0;6.9;35;35.6848662;139.7526407;4
521;2025-12-10T17:00;0.0;6;0;6.9;36;35.6848662;139.7526407;4
522;2025-12-10T18:00;0.0;6;0;6.8;38;35.6848662;139.7526407;4
523;2025-12-10T19:00;0.0;5;0;6.7;40;35.6848662;139.7526407;4
524;2025-12-10T20:00;0.0;4;0;6.6;42;35.6848662;139.7526407;4
525;2025-12-10T21:00;0.0;3;0;6.6;43;35.6848662;139.7526407;4
526;2025-12-10T22:00;0.0;2;0;7.0;44;35.6848662;139.7526407;4
527;2025-12-10T23:00;0.0;0;0;7.5;44;35.6848662;139.7526407;4
528;2025-12-11T00:00;0.0;0;0;8.1;44;35.6848662;139.7526407;4
529;2025-12-11T01:00;0.0;1;0;8.8;43;35.6848662;139.7526407;4
530;2025-12-11T02:00;0.0;3;0;9.6;40;35.6848662;139.7526407;4
531;2025-12-11T03:00;0.0;5;0;10.3;38;35.6848662;139.7526407;4
532;2025-12-11T04:00;0.0;7;0;10.9;35;35.6848662;139.7526407;4
533;2025-12-11T05:00;0.0;9;0;11.5;31;35.6848662;139.7526407;4
534;2025-12-11T06:00;0.0;10;0;11.8;29;35.6848662;139.7526407;4
535;2025-12-11T07:00;0.0;10;0;11.5;30;35.6848662;139.7526407;4
536;2025-12-11T08:00;0.0;8;0;11.0;32;35.6848662;139.7526407;4
537;2025-12-11T09:00;0.0;7;0;10.4;34;35.6848662;139.7526407;4
538;2025-12-11T10:00;0.0;6;0;10.0;36;35.6848662;139.7526407;4
539;2025-12-11T11:00;0.0;4;0;9.5;38;35.6848662;139.7526407;4
540;2025-12-11T12:00;0.0;3;0;9.0;41;35.6848662;139.7526407;4
541;2025-12-11T13:00;0.0;3;0;8.5;44;35.6848662;139.7526407;4
542;2025-12-11T14:00;0.0;3;0;8.0;48;35.6848662;139.7526407;4
543;2025-12-11T15:00;0.0;4;0;7.5;51;35.6848662;139.7526407;4
544;2025-12-11T16:00;0.0;5;0;7.3;53;35.6848662;139.7526407;4
545;2025-12-11T17:00;0.0;6;0;7.1;53;35.6848662;139.7526407;4
546;2025-12-11T18:00;0.0;6;0;6.9;54;35.6848662;139.7526407;4
547;2025-12-11T19:00;0.0;6;0;6.6;55;35.6848662;139.7526407;4
548;2025-12-11T20:00;0.0;6;0;6.2;57;35.6848662;139.7526407;4
549;2025-12-11T21:00;0.0;5;0;6.1;57;35.6848662;139.7526407;4
550;2025-12-11T22:00;0.0;4;0;6.2;56;35.6848662;139.7526407;4
551;2025-12-11T23:00;0.0;4;0;6.5;54;35.6848662;139.7526407;4
